Source IP,Source Port,Destination IP,Destination Port,Protocol,Flow Duration,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
198.52.200.39,443,10.0.2.15,49580,6,4983294.0,21710.3947860136,64.6158946271,48.0,20599.2273913646,134123.0,-1.0,28154.2033898305,23531.9904944068,172683.0,0.0,34726.4965034965,22657.7010220336,135076.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4990251.0,25844.173664526,85.767228943,12203.0024449878,13495.9108755337,45982.0,4.0,21509.7025862069,11572.5245563849,46208.0,4057.0,25581.7525773196,9808.5969530392,46221.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4984905.0,588211.374626204,82.6495188976,68705.0,14646.3956208977,92339.0,9.0,22353.8340807175,13296.2582718186,92600.0,7.0,26438.3368983957,12147.9900040532,92634.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4991487.0,1444148.93617021,81.3384869078,1529.9616211237,15208.1408321901,93816.0,4.0,22585.9140271493,14666.0125784641,94028.0,0.0,27099.0491803279,13455.5982525019,94044.0,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4991898.0,285298.312491187,84.5369837284,327737.818181818,13576.5812812927,45302.0,29.0,21798.6812227074,11542.7088784738,45391.0,166.0,25951.3036649215,9869.596459619,45617.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4997189.0,23214.5923382379,84.0472513647,4963.6730975348,13893.9857941988,49852.0,42.0,22111.4557522124,12336.0966198222,65820.0,17.0,25919.796875,10370.2543484583,50124.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4986835.0,6315.8384479089,81.4143640205,13511.6837837838,15231.161552793,112531.0,15.0,22875.3899082569,14943.1620084373,112799.0,15.0,26808.3387096774,15231.6409379631,113720.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4986918.0,231144.093941865,83.6187801765,15567.8660436137,13923.6465536393,69699.0,0.0,22066.0088495575,12013.154778174,69974.0,85.0,26224.6507936508,10557.0635144257,69883.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4976078.0,278484.421996959,84.4038216443,11442.6712643678,13869.7954421051,46387.0,17.0,22018.0442477876,12358.9265264796,67051.0,291.0,25751.234375,10339.9120259286,46637.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4991279.0,26436.4499166346,84.1467687941,119398.333333333,13668.1775196815,49916.0,8.0,21988.013215859,11942.12146385,65889.0,30.0,26032.2460732984,9841.1303018544,50142.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4990241.0,556865.245619723,82.1603605918,63263.9868421053,14753.1978299469,93402.0,-100.0,22178.8488888889,13947.5570801431,93630.0,29.0,27079.9016393443,12813.6826277529,93651.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4995862.0,2158.3214752987,85.0704042666,17836.6834532374,13616.3792401882,44078.0,8.0,21721.1391304348,11667.7528670887,44337.0,51.0,25711.8445595855,10128.6445573661,44285.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4977666.0,17350.4393890328,86.9885605021,139490.0,13317.2376732759,42551.0,0.0,21272.0769230769,11496.7262559174,46500.0,267174.0,25129.9593908629,10547.449333233,55574.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4980656.0,2319.8380672271,83.3223575368,261087.8,14634.3915120683,94790.0,16.0,22038.3008849558,13495.4100548692,95028.0,66.0,26491.8342245989,11983.0340755239,94985.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4994313.0,496672.925374521,85.0967890879,11720.8608490566,13377.9281584118,44572.0,16.0,21714.4043478261,11139.8879721609,44786.0,5.0,25694.9585492228,9286.552637211,44802.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4973879.0,46274.5490415297,82.4306341188,12427.0049875312,15116.4113748088,93768.0,1.0,22404.8603603603,14356.9297967413,93768.0,0.0,26597.6397849463,13647.1269172882,100067.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4992991.0,246669.188181391,63.4889988786,7383.7792592593,21285.2379576285,111312.0,0.0,28861.2196531792,22739.4084173798,111567.0,23.0,34990.2605633803,23697.0917399504,115747.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4974296.0,25432.3530090005,45.2325313974,6011.4586129754,31040.0490905933,134492.0,10.0,39794.368,34304.7150355448,134763.0,48.0,50129.0306122449,36470.7579209557,134704.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4983529.0,67917.1055173985,73.6425934313,58.0,19843.940678329,122693.0,8.0,24670.9356435644,21602.345613631,123773.0,0.0,30373.6993865031,23876.2597475511,123100.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4971987.0,72694.7011715059,70.5955184517,58641.1555555555,19472.7495357707,122831.0,78.0,26031.3455497382,20909.8389786135,123049.0,4.0,31332.1139240506,20750.9399949698,123114.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4977626.0,44165.9071833315,82.7703809005,2136.3931623932,14703.4479552594,94275.0,0.0,22321.1928251121,13502.472141468,94497.0,0.0,26469.743315508,12200.5820109894,94537.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4988529.0,5870.8629319248,86.1977548893,10709.8857758621,13796.7609195676,73743.0,10.0,21318.5,12342.7148665447,73918.0,9.0,25568.6340206185,10630.3741371326,73924.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4987638.0,86188.6604644994,75.386385299,10935.6118421053,17319.7212639524,116704.0,10.0,23979.0288461539,17172.9460919618,116911.0,15.0,29842.9578313253,17118.708246492,116912.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4994615.0,549856.942307773,83.8903499068,17577.1161971831,13731.6457417749,46244.0,37.0,22100.0663716814,11793.9705171761,46499.0,1741.0,25916.445026178,9861.9008942636,46804.0,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4999932.0,514.1945634578,84.4011478556,182722.571428571,13887.172632468,59915.0,-31.0,21738.8347826087,12211.744701467,59915.0,350915.0,26121.1263157895,11615.7789551662,97330.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4975359.0,1713.4967564694,84.014037982,662.0,13701.7514823183,48384.0,34.0,22014.8628318584,11578.1394165898,48633.0,22.0,26080.0263157895,9713.1917598349,48621.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4970058.0,1737.121823884,85.3108756477,141051.0,13472.9925743032,46483.0,1.0,21703.3100436681,11376.3763206277,46730.0,209.0,25617.4248704663,9605.8355660875,47357.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4985579.0,5011.4550270105,84.84470911,14027.1633802817,14198.0421589527,66086.0,81.0,21582.5930735931,12996.364292228,66282.0,38.0,26087.7263157895,11152.4820669097,66304.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4997948.0,5475.409138735,85.4350625497,1226.5951327434,13400.8362807009,42782.0,21.0,21542.8793103448,11342.4756951233,42987.0,81.0,25814.2383419689,9678.8083985486,43534.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4980898.0,20894.8870298019,85.1252123613,8253.6710743802,13636.0991394273,41829.0,15.0,21750.6462882096,11721.2470491624,42076.0,69.0,25634.2227979275,9658.7700685212,46031.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4977480.0,2139.7952999059,84.9827623617,83938.5,13458.7793199564,41903.0,0.0,21927.2246696035,11191.2158330086,42153.0,0.0,25463.9639175258,9525.5289994256,44485.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4979694.0,22655.0978784314,83.539269682,84230.75,13928.1967536239,45989.0,40.0,22738.3287671233,11621.907141164,46247.0,27.0,25388.4666666667,10272.8103675727,46255.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4974111.0,17518.8002017539,87.0507312764,10414.5199161426,13510.4544232777,44430.0,6.0,21166.429787234,11868.3649072189,44941.0,0.0,25239.8265306122,10103.7909641222,44636.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4990221.0,233444.155342541,83.1626495099,2662.6358782702,14409.4269665237,89053.0,10.0,22277.7723214286,12926.5900968078,89613.0,381147.0,26240.6296296296,11427.623137128,89285.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4984305.0,16294.846225392,78.2456129791,49.0,15767.495222872,90574.0,56.0,23734.7857142857,15804.1065966254,94811.0,0.0,27849.6853932584,14284.3874327828,90811.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4991922.0,73309.7205664627,82.5333408655,129214.666666667,14731.228642385,89179.0,1.0,22486.1351351351,13388.923235702,89388.0,30.0,26370.5159574468,12045.8924316831,89305.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4975340.0,25622.3106161764,84.2153501067,215535.0,13822.7680726991,59615.0,0.0,21917.7973568282,11927.7167445205,59823.0,6.0,26008.5736842105,10787.8846415558,59879.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4979519.0,21875.3821910602,87.3578351644,95797.3333333334,13450.4639175449,47933.0,7.0,21189.4425531915,11906.0818782754,49330.0,0.0,24994.0404040404,10487.2179186611,48127.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4993775.0,135784.027482709,80.5002227774,3724.4716834756,14856.3796253396,83856.0,0.0,23119.3287037037,13540.8805161229,83856.0,51.0,27134.2880434783,13241.0240894893,93730.0,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4987717.0,19234.513219882,81.8009522192,1603.7440957619,14856.2027203314,93090.0,37.0,22568.8552036199,14171.3528175308,93319.0,27.0,26788.4756756757,13823.0915295945,97451.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4987365.0,1136.7714509844,83.8117923994,8012.1996779388,13888.415280555,72406.0,0.0,22067.9867256637,12534.4810181905,72406.0,37.0,26083.5,11709.8690248595,97228.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4989578.0,21728.4252856495,76.759998541,104130.666666667,16429.4238685493,92457.0,22.0,24104.2415458937,16390.6952798503,92683.0,0.0,28472.7988505747,15916.8779776274,92719.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4984269.0,30422.5900992265,83.6632212266,2819.7978482446,14002.8656297026,90272.0,15.0,21957.1321585903,12261.8308775314,90470.0,0.0,26335.9468085106,11794.040584209,91108.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4976686.0,17728.197070205,86.2019424171,6638.1328021248,13573.8461457564,44682.0,5.0,21451.2327586207,11822.553707302,44942.0,559831.0,25463.3641025641,10170.1125071448,44893.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4989752.0,0.0,87.7799137111,542764.0,13428.2033978225,46874.0,0.0,20965.3445378151,11882.499889654,47084.0,17798.0,25087.4747474747,10281.3170331387,47125.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4985206.0,305308.095603049,84.6504637923,14836.1483679525,13762.0168608643,68591.0,29.0,21961.2599118943,11779.4798290403,68591.0,436.0,25660.6321243523,10570.4112726676,77892.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4985240.0,296162.720601991,85.853439353,170007.307692308,13415.1525972567,40451.0,-7.0,21395.8798283262,11470.1154923527,40647.0,62.0,25593.0932642487,9737.9670893325,40685.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4991180.0,12622.840632128,83.1466707272,11617.2740046839,13902.4933686124,63234.0,55.0,22183.0222222222,11923.2409781741,63492.0,0.0,26426.2446808511,10203.6990474029,63504.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4983369.0,64791.3004235817,85.0830030849,91383.4255319149,13602.4562472057,45577.0,10.0,21666.8217391304,11677.1369026484,45803.0,0.0,25788.515625,9799.7964216362,45792.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4987143.0,1242.7507414896,85.0186168714,14633.275659824,13643.4211432169,45283.0,8.0,21683.2304347826,11731.2968471191,45560.0,0.0,25835.859375,10252.416534244,45524.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4984993.0,2190.1739306431,85.8576932806,16655.3545150502,13500.6221489356,43551.0,12.0,21487.0387931035,11638.692829239,43799.0,895.0,25630.5360824742,9766.5005220334,43769.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4987293.0,31517.4833897303,84.2140215143,12224.8574938575,13700.3889909349,46402.0,2.0,22067.6681415929,11601.1516041604,46683.0,4.0,25795.7135416667,10146.3302713397,47412.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4994517.0,23024.5698280605,87.4959480566,2864.0295309786,13298.4333449386,42365.0,15.0,20897.5606694561,11752.0993352324,47207.0,0.0,25297.1020408163,10250.8252010438,42966.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4970338.0,28030.2669871388,84.9036826067,12157.4974226804,13692.359128157,44886.0,4.0,21799.7280701754,11749.0931735815,45143.0,45.0,25744.015625,9708.2760761879,45102.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4999117.0,18639.8667161379,81.4143777791,742729.333333333,14835.4525831302,96998.0,21.0,22827.0182648402,13643.875801267,97813.0,23.0,26763.2526881721,13156.9366608632,97209.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4997992.0,301531.558214734,85.6343907713,14832.1904761905,13489.946783521,44761.0,33.0,21358.9401709402,11638.5353781083,45509.0,20.0,25873.1822916667,9916.9750535468,50116.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4980596.0,309124.483214685,83.3233613005,16321.7679738562,14302.5494736412,87128.0,0.0,22435.1171171171,13485.7015663759,102195.0,3.0,26062.1151832461,11472.3832061507,87391.0,1474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4978622.0,26979.8420526029,85.5658453283,182469.875,13931.4310181397,82671.0,55.0,21459.5775862069,12484.1464835417,82880.0,0.0,25895.6666666667,10781.8760999122,82820.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4985009.0,315851.573686398,81.6447874016,2853.208452313,14398.4576636332,74335.0,35.0,22867.0137614679,13042.0267909355,75495.0,353.0,26511.3636363636,11734.8118372774,75722.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4951789.0,3776.8141698253,57.9588508315,5253.5807228916,23923.9824763891,118380.0,12.0,31742.2371794872,26096.2412443884,119348.0,54.0,38155.8372093023,27335.3492746202,118643.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4913515.0,5907.7737809752,41.9251798356,7079.4727668845,31031.4360508856,115392.0,10.0,43870.6696428572,32281.7637805274,115672.0,45.0,52091.5217391304,33196.168468989,122106.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4986930.0,350021.211535547,43.7142690994,19133.776061776,31039.6090459026,121898.0,0.0,42623.3333333333,32810.9239817242,122113.0,97.0,49505.7777777778,36148.6416468074,122175.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4988099.0,168621.707684761,75.1789409152,20465.8196721311,18207.6174306656,129285.0,17.0,24332.1902439024,19587.6518310094,129588.0,3.0,29683.6785714286,19906.8166817063,129539.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4966475.0,194636.137598946,67.0495673491,16239.4983713355,21035.3675886525,114292.0,7.0,28059.1807909604,23416.4017044744,115010.0,0.0,32125.987012987,21989.5879820597,114566.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4972622.0,712062.157074773,59.7270413878,4344.9469565217,21993.4200823452,117982.0,4.0,30885.850931677,24890.7519576075,118181.0,83.0,36848.4850746269,25801.0170096618,118249.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4984363.0,26064.948764135,84.8654080772,15687.5646687697,13669.6912550303,50154.0,1.0,21765.7772925764,11758.0941042051,50406.0,74.0,25824.0833333333,9774.674163278,50377.0,944.0,0.0,0.0,0.0,1090527.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4997813.0,4076.3477205275,77.6339570928,2708.5557963164,16636.1262834645,110156.0,-88.0,23574.5896226415,16908.3344093686,110156.0,47752.0,28661.7931034483,17292.265575439,122984.0,331.0,0.0,0.0,0.0,1109391.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4918660.0,286833.266384916,68.9212102483,9696.514619883,20217.7355127001,125620.0,27.0,26587.3513513513,21575.2188036366,125893.0,50.0,32182.8421052632,22188.7922123412,125867.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4997883.0,67990.3244499454,76.4323614618,11845.5450236967,17264.3594618201,122746.0,71.0,24144.3623188406,17131.0765436048,122993.0,286.0,28804.1965317919,18357.2011159106,123002.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4983824.0,21217.5663913813,65.8129179522,4197.2352941177,22138.7252922289,125142.0,525.0,27999.0112359551,24675.5803096035,125348.0,385.0,33490.9324324325,25283.4608793223,125950.0,1191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4978198.0,0.0,90.394154672,147013.888888889,14033.9058201158,90205.0,51.0,20319.1755102041,13507.3584085892,90446.0,13.0,24494.6403940887,13244.4256622369,90586.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4984041.0,263168.133816397,87.0779353541,10361.1461377871,13354.2099531436,44236.0,19.0,21118.8177966102,11596.1806337287,45027.0,206.0,25258.4132653061,9660.7730299406,44464.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4998064.0,3175438.59649123,85.6331571585,2767.627175744,13396.7174271914,44520.0,102.0,21359.2478632479,11471.2825939525,44761.0,0.0,25919.90625,9810.8618191851,45773.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4988844.0,220548.529174156,86.1923122872,11588.3581395349,13404.2390784899,40748.0,14.0,21319.8461538462,11552.1649039323,41446.0,302.0,25538.4020618557,9380.7749988176,40983.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4989170.0,403200.26451518,84.9840755075,2879.2001153403,13699.7205122264,43893.0,1.0,21786.768558952,11917.2201818573,47165.0,43.0,25830.2331606218,10343.6351807595,57207.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4982261.0,44253.7173713824,85.1019246081,114586.75,13583.5253329806,42028.0,6478.0,21756.5982532751,11543.5663575072,42265.0,0.0,25599.378238342,9922.7023440853,44614.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4982356.0,451615.698313184,85.1003019455,10867.8409586057,13684.6951259895,46700.0,1.0,21757.0131004367,11768.5172285467,46895.0,7.0,25662.481865285,9776.7688734642,46932.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4987224.0,9872727.27272727,76.595717377,287250.0,16783.8416329333,98544.0,2.0,23862.3157894737,17448.4339432762,104095.0,56.0,28992.514619883,16576.2488168913,98800.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4976530.0,89155.1995167611,86.2046446018,51.0,13509.8498915402,70803.0,0.0,21176.7234042553,11815.8268181929,71033.0,108.0,25781.1666666667,9945.4932887925,71044.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4985736.0,310979.8220834,83.6386042101,12149.8564476886,13972.3251363954,65649.0,0.0,22158.8266666667,12148.5592855843,65837.0,374.0,26065.6578947368,11021.6207012555,65865.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4992665.0,165809.070081598,86.1263473516,81310.6666666667,13481.130579288,52204.0,11.0,21520.1077586207,11604.8183216447,52443.0,91.0,25435.0918367347,10129.1424236051,52465.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4976080.0,30117.5860071445,85.0066719185,15794.1333333333,13542.8011109515,50492.0,22.0,21635.1304347826,11592.2216674869,50492.0,271.0,26008.554973822,10033.1472286335,60898.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4998111.0,1183589.46906728,85.6323519025,15289.2147239264,13574.8837647496,59198.0,0.0,21359.4487179487,11838.5129782412,59437.0,63.0,25980.65625,10113.2888911251,59472.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4975196.0,942.1761496023,85.0217760265,2417.6221355436,13856.9030805167,50700.0,5.0,21821.0350877193,12192.217107235,50943.0,377.0,25775.4404145078,10783.2475757066,55173.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4990459.0,6359.3839070304,85.162507096,86555.4,13661.7493585759,45895.0,12.0,21697.6478260869,11768.8329905051,46183.0,18.0,25679.170984456,10170.9621603606,48494.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4980515.0,3726.3976222459,84.5294111151,3070.9076255425,13414.4477941669,44618.0,1.0,21844.3640350877,11160.0549267562,44879.0,6.0,25919.8743455497,9190.2997663109,44823.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4996244.0,117514.385160188,85.0639000017,16945.0508474576,13644.6042495131,40377.0,2.0,21628.7619047619,11782.209369086,40626.0,550.0,25951.8385416667,9993.4573345442,45524.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4990254.0,16110.0848108181,85.5667867808,20862.3277310924,13424.3431088264,44379.0,10.0,21509.7155172414,11391.5896631207,44618.0,3.0,25683.896373057,9580.8093870006,44627.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
198.52.200.39,443,10.0.2.15,49580,6,4987949.0,30047.2659701247,83.2005299172,382519.285714286,14056.6098138659,88420.0,0.0,22267.6294642857,12383.5078805284,88695.0,4.0,26213.2169312169,11845.9243323515,88636.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
